Paragraph,Section,Category_ID,Agreement_name
Termination Either party may terminate this Agreement at any time by giving a written notice of termination at least ninety 90 days prior to the effective date of such termination Notwithstanding the foregoing Ericsson may terminate this Agreement upon ten 10 days notice in the event the Test System causes technical problems in Ericsson s or its customer s supply chain network or otherwise fails to operate properly and such technical problems have not been remedied by Company during such ten 10 day period,Termination,11,Roambee Corporation_Paid Trial Agreement_(21126) (Eff. 06.14.19)
Termination Either party may terminate this Agreement at any time by giving a written notice of termination at least ninety 90 days prior to the effective date of such termination Notwithstanding the foregoing Ericsson may terminate this Agreement upon ten 10 days notice in the event the Test System causes technical problems in Ericsson s or its customer s supply chain network or otherwise fails to operate properly and such technical problems have not been remedied by Company during such ten 10 day period,Termination,11,Roambee Corporation_Paid Trial Agreement_(22084) (Eff. 01.22.20)
Termination Either party may terminate this Agreement at any time by giving a written notice of termination at least ninety 90 days prior to the effective date of such termination Notwithstanding the foregoing Ericsson may terminate this Agreement upon ten 10 days notice in the event the Test System causes technical problems in Ericsson s or its customer s network or otherwise fails to operate properly and such technical problems have not been remedied by Company during such ten 10 day period,Termination,11,Tatara Systems Trial Agmt. 110609 (signed)
Termination Either party may terminate this Agreement at any time by giving a written notice of termination at least ninety 90 days prior to the effective date of such termination Notwithstanding the foregoing Ericsson may terminate this Agreement upon ten 10 days notice in the event the Test System causes technical problems in Ericsson s or its customers network or otherwise fails to operate properly and such technical problems have not been remedied by Company during such ten 10 day period,Termination,11,"Tektronix Trial Agreement (fully executed), effective 4-29-11"
Termination Either party may terminate this Agreement at any time by giving a written notice of termination at least sixty 60 days prior to the effective date of such termination Notwithstanding the foregoing Ericsson may terminate this Agreement upon ten 10 days notice in the event the software causes technical problems in Ericsson s or its customer s network or otherwise fails to operate properly and such technical problems have not been remedied by Company during such ten 10 day period,Termination,11,Teleca USA Inc Trial Agreement 060107 signed
Termination Either party may terminate this Agreement at any time by giving a written notice of termination at least thirty 30 days prior to the effective date of such termination Notwithstanding the foregoing Ericsson may terminate this Agreement upon ten 10 days notice in the event the Test System causes technical problems in Ericsson s or its customer s network or otherwise fails to operate properly and such technical problems have not been remedied by Company during such ten 10 day period,Termination,11,Telmap Trial Agr executed (original)
Termination Either party may terminate this Agreement at any time by giving a written notice of termination at least sixty 60 days prior to the effective date of such termination Notwithstanding the foregoing Ericsson may terminate this Agreement upon ten 10 days notice in the event the software causes technical problems in Ericsson s or its customer s network or otherwise fails to operate properly and such technical problems have not been remedied by Company during such ten 10 day period,Termination,11,Teleca USA Inc Trial Agreement 060107
Termination Either party may terminate this Agreement at any time by giving a written notice of termination at least ninety 90 days prior to the effective date of such termination Notwithstanding the foregoing a Ericsson may terminate this Agreement upon ten 10 days notice in the event the MSN causes technical problems in Ericsson s or otherwise falls to operate properly and such technical problems have not been remedied by Tellabs during such ten 10 day period and b this Agreement by Ericsson or immediately in the event of a breach by Ericsson of Section,Termination,11,Tellabs N.A. Trial Agmt. 031708 (signed)
Termination Either party may terminate this Agreement at any time by giving a written notice of termination at least thirty 30 days prior to the effective date of such termination Notwithstanding the foregoing Ericsson may terminate this Agreement upon ten 10 days notice in the event the Test System causes technical problems in Ericsson s or its customer s network or otherwise fails to operate properly and such technical problems have not been remedied by Company during such ten 10 day period,Termination,11,Telmap Trial Agreement executed (scanned)
Termination Either party may terminate this Agreement at any time by giving a written notice of termination at least sixty 60 days prior to the effective date of such termination Notwithstanding the foregoing Ericsson may terminate this Agreement upon ten 10 days notice in the event the Test System causes technical problems in Ericsson s network or otherwise fails to operate properly and such technical problems have not been remedied by Company during such ten 10 day period,Termination,11,Think Analytics- Trial Agreement effective (8-4-15)
Termination Either party may terminate this Agreement at any time by giving a written notice of termination at least ninety 90 days prior to the effective date of such termination Notwithstanding the foregoing Ericsson may terminate this Agreement upon ten 10 days notice in the event the Test System causes technical problems in Ericsson s or its customer s network or otherwise fails to operate properly and such technical problems have not been remedied by Company during such ten 10 day period,Termination,11,Tive Inc._Trial Agreement_(19928) (Eff.  09.28.18)
Termination Either party may terminate this Agreement at any time by giving a written notice of termination at least ninety 90 days prior to the effective date of such termination Notwithstanding the foregoing Ericsson may terminate this Agreement upon ten 10 days notice in the event the Test System causes technical problems in Ericsson s or its customer s network or otherwise fails to operate properly and such technical problems have not been remedied by Company during such ten 10 day period,Termination,11,TNSS Global LLC - TA - (Eff. 01-10-2017)
Termination Either party may terminate this Agreement at any time by giving a written notice of termination at least ninety 90 days prior to the effective date of such termination Notwithstanding the foregoing a Ericsson may terminate this Agreement upon ten 10 days notice in the event the Test System causes technical problems in Ericsson s or its customer s network or otherwise fails to operate properly and such technical problems have not been remedied by Company during such ten 10 day period and b Company may terminate this Agreement upon ten 10 days notice in the event Ericsson breaches any provision of this Agreement and fails to remedy the breach during that ten 10 day period,Termination,11,Trifacta Inc._Trial Agreement (Rev B)_(19427) (Eff. 07.10.18)
